Ticker,rank,score,name,sector,index,price,ret_1d,ret_1w,ret_1m,ret_3m,ret_6m,rs_1m,rs_3m,rs_6m,rs_3m_chg,pct_from_52w_high,pct_from_52w_low,new_52w_high,pct_vs_50dma,pct_vs_200dma,dist_to_50dma,above_50dma,above_200dma,vol_ratio_20_60,volume_x,gap_pct,gap_up,rvol
VLO,11,0.8151043458319001,Valero Energy,Energy,SP500,352.3599853515625,0.0166478809966768,0.010032678286312713,0.13477829667459518,0.4448235682992616,0.7367197024957652,0.8771929824561403,0.98635477582846,0.9649122807017544,0.09161793372319682,0.0,1.3671520304769902,True,0.16585750742859884,0.5107169645978165,-0.14226224591923942,True,True,0.8447034822695705,0.6895598377756463,0.00415477208408066,False,0.6510224062999669
NWSA,12,0.8119688109161793,News Corp (Class A),Communication Services,SP500,30.969999313354492,-0.007053581819047916,0.01942067705353434,0.10252755945611036,0.1865899946630778,0.2803382915574564,0.8167641325536062,0.8206627680311891,0.8693957115009746,0.2865497076023392,-0.007053581819047916,0.38836698338409215,False,0.11015518738701724,0.188518049886107,-0.09922503505684699,True,True,0.7983249430143469,0.8033508340111765,0.005450467245369683,False,1.1087445173130834
ROP,13,0.8101261323242749,Roper Technologies,Information Technology,SP500,426.20001220703125,0.008303981038944919,0.03499357284803417,0.09492617137323389,0.31253307008216513,0.2248251370764125,0.7992202729044834,0.9551656920077972,0.8167641325536062,0.3294346978557504,-0.1843443086353994,0.3575828284419944,False,0.13629549840198174,0.13517070744857373,-0.11994723079837899,True,True,0.5157111934609206,0.7163981543725428,0.00011826111968593622,False,0.5747385595461123
APA,14,0.8081859878454306,APA Corporation,Energy,SP500,42.540000915527344,0.0037753620429350487,-0.019589732336430465,0.17093307931419877,0.17593764357686226,0.42002480165014955,0.9317738791423001,0.7992202729044834,0.9317738791423001,0.6588693957115009,-0.041676019363778294,1.0324874117840683,False,0.15878172719328654,0.29955059438213727,-0.13702470747262774,True,True,1.1026288791506478,0.8114756465051293,0.0023595675224352686,False,0.5794861349225121
PSX,15,0.8075994725375532,Phillips 66,Energy,SP500,244.00999450683594,0.017513852595807622,0.0046938667293932035,0.1647915137969851,0.3947297912768417,0.6010238221719943,0.9239766081871345,0.9746588693957114,0.9571150097465887,0.1150097465886939,0.0,0.9819791224291201,True,0.18992615205973218,0.4559425761019924,-0.15961171349245062,True,True,1.0707636079273204,0.7859545931175422,0.005879670057395536,False,0.6139504023266535
SCHW,16,0.804510950579062,Charles Schwab Corporation,Financials,SP500,110.16000366210938,0.01952800139525057,-0.01905609377999873,0.05895937376374971,0.26481094268057137,0.16468140736252912,0.7192982456140351,0.9259259259259259,0.7426900584795322,0.18323586744639375,-0.030708295793333784,0.29444906790273917,False,0.06869736800954773,0.14162137549046627,-0.06428140469504173,True,True,0.7444445907397647,1.1108081755425068,0.0032392268786280987,False,1.4206962190571648
RJF,17,0.8040683407866072,Raymond James Financial,Financials,SP500,179.36000061035156,0.018454375042509463,0.023744313553488938,0.025090011767851417,0.2551380199004072,0.1802533181435626,0.5964912280701754,0.9142300194931774,0.7699805068226121,0.2241715399610137,-0.010045215470819269,0.28237057747459815,False,0.0550645110161232,0.12723554627508427,-0.05219065795615763,True,True,0.7390101183495609,0.8474641318731252,0.005905361890457428,False,1.365409622886866
MPC,18,0.803505905286091,Marathon Petroleum,Energy,SP500,368.8299865722656,0.014551295326522773,0.022482771468500973,0.17753405945436662,0.4866739832874014,0.8730204731174731,0.9415204678362573,0.9941520467836257,0.9688109161793372,0.05263157894736836,0.0,1.2942380097427781,True,0.19878236703171348,0.56572846351944,-0.16582022934147378,True,True,1.259420116990214,0.9694366882178288,0.0005500954083528242,False,0.8124552188369686
CRL,19,0.800823300080266,Charles River Laboratories,Health Care,SP500,291.5,-0.016564905372446592,-0.012500431623319264,0.2424346009145648,0.6130816732332682,0.6331446637283233,0.9707602339181286,0.9980506822612085,0.9590643274853801,0.02729044834307992,-0.02371219402058633,1.0024729362743021,False,0.1893046614831937,0.47854336574568146,-0.15917255486673187,True,True,0.9634248814830622,0.9573116830731468,-0.016025100169745676,False,0.7023183530964596
NWS,20,0.8001616787065704,News Corp (Class B),Communication Services,SP500,34.849998474121094,-0.01330694294349044,0.008683046126922944,0.0959119279948284,0.16867869989180173,0.30614272751922234,0.8011695906432749,0.7816764132553606,0.8869395711500975,0.3099415204678363,-0.01330694294349044,0.3636843062945019,False,0.10093883408371696,0.17345799061617462,-0.0916843251948013,True,True,0.8257223402023762,0.8126600639724557,-0.0011325287619752267,False,1.0525636917054177
ZS,21,0.7987535833046668,Zscaler,Information Technology,NDX,184.22999572753906,-0.016390855708477425,0.013673007109490154,0.2415256855940846,0.3184713473173719,0.2533504921605496,0.9688109161793372,0.9571150097465887,0.8499025341130604,0.317738791423002,-0.45213667069157115,0.5606098345187278,False,0.18292167341228183,0.0481089925215632,-0.15463549068690396,True,True,0.6699985427300346,0.8550568194420826,-0.0060331279466142584,False,0.7104949351400358
LH,22,0.7987054236899439,Labcorp,Health Care,SP500,335.1099853515625,-0.002114293243912546,-0.001520875899399976,0.0643313227361737,0.29134988707478104,0.1647456275171808,0.7348927875243665,0.9395711500974658,0.7446393762183235,0.07017543859649122,-0.010348149157547781,0.37244391961925616,False,0.12112269197403025,0.22924402517970366,-0.10803696405498853,True,True,0.5927817134714168,0.8529611127882933,0.0016973596325022822,False,0.6484503953203615
WTW,23,0.7963467492260061,Willis Towers Watson,Financials,SP500,343.75,0.012279915167636046,0.005146378010709718,0.022913294113181104,0.38182893720805655,0.13427995628430267,0.5847953216374269,0.9707602339181286,0.6939571150097466,0.1949317738791423,-0.019957234497505305,0.4249184125417109,False,0.11665170764125965,0.15219693438381232,-0.10446561523437492,True,True,0.6363988243811537,0.7532711680845702,0.005006220255178384,False,0.518191621071129
MSFT,24,0.7954064900814127,Microsoft,Information Technology,SP500,513.530029296875,0.01677034764032892,0.06268115154916942,0.14053810013656753,0.14271666971235342,0.3128561087687154,0.884990253411306,0.7368421052631579,0.8927875243664717,0.2222222222222222,-0.044855490515789964,0.4582002180452034,False,0.1943298309490198,0.19592908569316037,-0.16271035514084453,True,True,0.5770769301957057,0.5997542571080718,0.0005345681997721563,False,0.7533665673927464
GPC,25,0.7940970072239424,Genuine Parts Company,Consumer Discretionary,SP500,137.50999450683594,0.005925366325358672,0.026500355442287793,0.10157808611540675,0.40839084381191215,0.17626616413066643,0.8109161793372319,0.9805068226120858,0.7660818713450293,0.1228070175438597,-0.06015334389304683,0.5032786748515381,False,0.0870355244534553,0.16364096221209046,-0.08006686303763211,True,True,0.5913130495572201,0.6746079951599342,0.004681780570125138,False,0.4240398274943332
BDX,26,0.7835936245843366,Becton Dickinson,Health Care,SP500,189.52000427246094,0.007388504510560612,-0.012916644414265988,0.14548206568869615,0.2972817458659558,0.08836688224487577,0.9044834307992202,0.949317738791423,0.6003898635477583,0.21052631578947367,-0.012916644414265988,0.3926480318464789,False,0.1426862761777259,0.20233549914955096,-0.12486916063699494,True,True,0.7217812614256678,0.6381587622522087,-0.00047845423028480827,False,0.7668986650584343
SJM,27,0.782355807820204,J.M. Smucker Company (The),Consumer Staples,SP500,132.33999633789062,0.003792475833498621,0.06451091266693676,0.09303853881497215,0.2943822270510348,0.1648380383871253,0.7953216374269005,0.9473684210526315,0.746588693957115,0.021442495126705596,0.0,0.50857779572827,True,0.13377121280499216,0.2683916660133854,-0.11798783678237623,True,True,0.7150073359298464,1.3144031012888904,0.0007585414615707275,False,1.0046614293756013
